username,user_id,role_cd,time_zone,location_cd,country_cd
2219TFALCITELLI,120374,ASSOCIATE,America/Toronto,2219,CA
2220msingh,1517859,ASSOCIATE,America/Vancouver,2220,CA
2102pdelrosario,1386226,ASSOCIATE,America/St_Johns,2255,CA
2269kyleparsons,1670067,ASSOCIATE,America/St_Johns,2269,CA
2270PHeuvel,1002715,ASSOCIATE,America/Toronto,2270,CA
2305Dhirendra,1689928,ASSOCIATE,America/Vancouver,2305,CA
2976Donna,1284503,ASSOCIATE,America/Edmonton,2319,CA
2369natalia,1025573,ASSOCIATE,America/Toronto,2369,CA
5363hanna,1263529,ASSOCIATE,America/Toronto,2370,CA
2405sxavier,1473723,ASSOCIATE,America/Vancouver,2405,CA
2419AAlmachariqa,1821427,ASSOCIATE,America/Vancouver,2419,CA
2420athomas,1517860,ASSOCIATE,America/Vancouver,2420,CA
joseerenaud,1601158,ASSOCIATE,America/Montreal,2469,CA
1927YKim,1067582,ASSOCIATE,America/Toronto,2470,CA
2505kriti,1812864,ASSOCIATE,America/Toronto,2505,CA
nisha2049,49357,ASSOCIATE,America/Toronto,2520,CA
2555shahzaib,1816380,ASSOCIATE,America/Toronto,2555,CA
2556scarter,117396,ASSOCIATE,America/Toronto,2556,CA
2569sontia,1779041,ASSOCIATE,America/Toronto,2569,CA
2570Carmen,128024,REST_MGR,America/Toronto,2570,CA
RobertTan,1155804,MUM,America/Vancouver,2605,CA
1913KFlynn,1425700,SHIFT_LDR,America/Toronto,2606,CA
2619Chan,1787369,ASSOCIATE,America/Vancouver,2619,CA
2655MARCILLA,192686,REST_MGR,America/Toronto,2655,CA
2656gkbains,1821466,ASSOCIATE,America/Vancouver,2656,CA
1592gliscumb,1269506,SHIFT_LDR,America/Edmonton,2670,CA
2705OoreofeA,1821948,ASSOCIATE,America/Edmonton,2705,CA
2079sandra,1585482,ASSOCIATE,America/Toronto,2706,CA
2719rostom,1642897,ASSOCIATE,America/Montreal,2719,CA
ericlangendorf,1257178,ASSOCIATE,America/Montreal,2720,CA
0268KEntwistle,1622248,ASSOCIATE,America/Toronto,2755,CA
sali3559,1503472,ASSOCIATE,America/Toronto,2756,CA
3095Dampier,1778576,ASSOCIATE,America/Edmonton,2770,CA
2805Ariane,1493049,ASSOCIATE,America/Regina,2805,CA
RSanchez,1771276,SHIFT_LDR,America/Regina,2806,CA
2820ABatti,1131160,ASSISTANT_MGR,America/Toronto,2820,CA
2855GMichael,1805753,ASSOCIATE,America/Edmonton,2855,CA
2856SPatel3,1173432,ASSOCIATE,America/Winnipeg,2856,CA
2870SSandhu,1812773,ASSOCIATE,America/Vancouver,2870,CA
2905RMiller,187405,SHIFT_LDR,America/St_Johns,2905,CA
2906Atwal,1818070,ASSOCIATE,America/Toronto,2906,CA
2920TVeillette,1784654,ASSOCIATE,America/Toronto,2920,CA
2955harsimar,1792112,ASSOCIATE,America/Toronto,2955,CA
2956hkaur,1717902,ASSOCIATE,America/Vancouver,2956,CA
2970speters,1795842,ASSOCIATE,America/Regina,2970,CA
3005jgrandcourt,52517,ASSOCIATE,America/Montreal,3005,CA
3006Ben,1769271,ASSOCIATE,America/Edmonton,3006,CA
3020TSharma,1763207,ASSOCIATE,America/Toronto,3020,CA
3070Hchauhan,1747247,ASSOCIATE,America/Vancouver,3070,CA
3105JSim,1641809,ASSOCIATE,America/Edmonton,3105,CA
2259Bendal,1773655,SHIFT_LDR,America/Regina,3155,CA
1521ythivaharan,1695126,ASSOCIATE,America/Toronto,3156,CA
chris3191,1822162,ASSOCIATE,America/Montreal,3191,CA
3205jsidhu,1644728,SHIFT_LDR,America/Toronto,3205,CA
3241FJones,1805732,ASSOCIATE,America/Edmonton,3241,CA
3255parm,1641995,ASSISTANT_MGR,America/Vancouver,3255,CA
3256CDizon,1820801,ASSOCIATE,America/Edmonton,3256,CA
3291dubea,1744987,ASSOCIATE,America/Montreal,3291,CA
NISHTHA3341,1682626,SHIFT_LDR,America/Toronto,3341,CA
3355wbogoreh,1427225,ASSOCIATE,America/Toronto,3355,CA
3356MK,1721321,ASSOCIATE,America/Vancouver,3356,CA
TaziS,1731228,REST_MGR,America/Montreal,3391,CA
1915KDufault,1131965,SHIFT_LDR,America/Toronto,1915,CA
mmkaur,1779497,ASSOCIATE,America/Toronto,1922,CA
1924KMcknight,1751768,ASSOCIATE,America/Toronto,1924,CA
1958NStAmand,1654575,ASSOCIATE,America/Toronto,1958,CA
Simranjit1981,1782430,ASSOCIATE,America/Toronto,1981,CA
3149GAnanthan,248584,ASSOCIATE,America/Toronto,1988,CA
2015MTracey,1777065,ASSOCIATE,America/Toronto,2015,CA
2017Kimberlyn,1746103,ASSOCIATE,America/Toronto,2017,CA
2022Lindali,1821925,ASSOCIATE,America/Edmonton,2022,CA
2024kwiens,1738549,ASSOCIATE,America/Winnipeg,2024,CA
EmmaGaudet,1658792,ASSOCIATE,America/Halifax,2058,CA
2115GAURAV,1763594,ASSOCIATE,America/Toronto,2115,CA
2117IRoyrobert,1822629,ASSOCIATE,America/Montreal,2117,CA
2122evette,1711218,ASSOCIATE,America/Montreal,2122,CA
2124SLeBlanc,1461941,ASSOCIATE,America/Halifax,2124,CA
2158Ashley,1758932,ASSOCIATE,America/Toronto,2158,CA
2143CGriffith,266326,REST_MGR,America/Toronto,2215,CA
1903HBreton,1574950,ASSOCIATE,America/Toronto,2222,CA
2224SHAMHoque,1001350,ASSOCIATE,America/Toronto,2224,CA
2251NBernard,1791673,ASSOCIATE,America/Montreal,2251,CA
2258RAMANDEEP,1669223,ASSOCIATE,America/Edmonton,2258,CA
2281Canary,1777705,ASSOCIATE,America/Toronto,2281,CA
2315LGouthro,103725,ASSOCIATE,America/Toronto,2315,CA
2317tlegault,1822005,ASSOCIATE,America/Montreal,2317,CA
2351ai,1549828,ASSOCIATE,America/Montreal,2351,CA
2358james,1752102,ASSOCIATE,America/Edmonton,2358,CA
2062CFox,178855,REST_MGR,America/Toronto,2381,CA
2415Amohamed,1638633,ASSOCIATE,America/Toronto,2415,CA
2417fawzia,1666135,ASSOCIATE,America/Edmonton,2417,CA
2451JJennings,1640373,SHIFT_LDR,America/Toronto,2451,CA
2458AGatfield,1527486,ASSOCIATE,America/Toronto,2458,CA
2515Ki,1665843,SHIFT_LDR,America/Montreal,2515,CA
2517cchurch,1670426,ASSOCIATE,America/Vancouver,2517,CA
VMarilynn,1556252,REST_MGR,America/Toronto,2524,CA
2551MGosselin,1390561,ASSOCIATE,America/Montreal,2551,CA
2558krystyna,1798040,ASSOCIATE,America/Toronto,2558,CA
2661Kovachis,1177424,MUM,America/Toronto,2560,CA
2615Yghulamali,1821742,ASSOCIATE,America/Toronto,2615,CA
2617mimi,1777080,SHIFT_LDR,America/Vancouver,2617,CA
2624MKelley,160131,ASSOCIATE,America/Moncton,2624,CA
2651EMacPhee,1746933,ASSOCIATE,America/Halifax,2651,CA
2658BGoce,1072382,ASSOCIATE,America/Toronto,2658,CA
2660SMcbride,1662408,REST_MGR,America/Toronto,2660,CA
2715CColin,133371,ASSOCIATE,America/Montreal,2715,CA
kirandeepsidhu,1693594,ASSOCIATE,America/Montreal,2717,CA
Gallien,257439,ASSISTANT_MGR,America/Montreal,2724,CA
2751FNasiri,1802420,ASSOCIATE,America/Toronto,2751,CA
2758Smahes,213328,ASSOCIATE,America/Toronto,2758,CA
2760anniclaude,1664589,ASSOCIATE,America/Montreal,2760,CA
2575SAbarca,1330452,ASSOCIATE,America/Winnipeg,2794,CA
5569aanand,1739566,ASSOCIATE,America/Toronto,2817,CA
3381cflagler,1160274,ASSOCIATE,America/Toronto,2824,CA
2851Theresa,1586662,SHIFT_LDR,America/Winnipeg,2851,CA
1871Mplescia,230341,ASSOCIATE,America/Montreal,2858,CA
2860sfancey,1678135,ASSOCIATE,America/St_Johns,2860,CA
000598Gkaur,1418827,SHIFT_LDR,America/Toronto,2894,CA
2012Cdecaire,1634162,SHIFT_LDR,America/Toronto,2917,CA
2924MHilts,1406843,ASSOCIATE,America/Toronto,2924,CA
2951Quoc,1677257,SHIFT_LDR,America/Toronto,2951,CA
2958zkhandan,52669,SHIFT_LDR,America/Toronto,2958,CA
ELacorte,1147090,MUM,America/Edmonton,2960,CA
4425sandradontigny,1342565,REST_MGR,America/Montreal,2994,CA
3017suba,1564846,ASSOCIATE,America/Toronto,3017,CA
3051JGawec,1418305,SHIFT_LDR,America/Edmonton,3051,CA
3053Cab,1817251,ASSOCIATE,America/Edmonton,3053,CA
0378IemanGilieni,1081435,REST_MGR,America/Toronto,3058,CA
emilyw3060,1698368,ASSOCIATE,America/Toronto,3060,CA
3094SergeCarl,1724542,ASSOCIATE,America/Montreal,3094,CA
3153vishal,1787911,ASSOCIATE,America/Toronto,3153,CA
3158mopepin,1757685,ASSOCIATE,America/Montreal,3158,CA
8398MObuga,1748567,ASSOCIATE,America/Toronto,3160,CA
3194adriane,1696586,ASSOCIATE,America/Toronto,3194,CA
3217THAPA,1806149,ASSOCIATE,America/Toronto,3217,CA
3251saraboivin,1786361,SHIFT_LDR,America/Montreal,3251,CA
3253RRedor,1724810,ASSOCIATE,America/Toronto,3253,CA
christine1515,1105600,SHIFT_LDR,America/Vancouver,3258,CA
3260clainez,1761228,ASSOCIATE,America/Montreal,3260,CA
3294treuta,1672607,ASSOCIATE,America/Edmonton,3294,CA
3351shubham,1819377,ASSOCIATE,America/Vancouver,3351,CA
3387KULVEER,1806772,ASSOCIATE,America/Toronto,3387,CA
3494GBegin,1805155,ASSOCIATE,America/Montreal,3494,CA
3551TPye,1820255,ASSOCIATE,America/Halifax,3551,CA
3553AZuniga,1807945,SHIFT_LDR,America/Vancouver,3553,CA
3596sarahgi,1319809,SHIFT_LDR,America/Montreal,3596,CA
Komal3651,1804566,ASSOCIATE,America/Vancouver,3651,CA
3619MRoy,1791971,ASSOCIATE,America/Montreal,3619,CA
DDeschouwer,1621252,ASSOCIATE,America/Winnipeg,3621,CA
1594JLadd,257110,ASSISTANT_MGR,America/Toronto,3626,CA
Pinder,1644635,ASSOCIATE,America/Vancouver,3628,CA
3662-Darlene,1705681,SHIFT_LDR,America/Iqaluit,3662,CA
3719NPondevida,1719305,ASSOCIATE,America/Vancouver,3719,CA
3721RPalomar,1535167,SHIFT_LDR,America/Regina,3721,CA
3755NavKaur,1809868,SHIFT_LDR,America/Toronto,3755,CA
3785nvirani,1638564,ASSOCIATE,America/Edmonton,3785,CA
3885aeaston,1769022,ASSOCIATE,America/Vancouver,3885,CA
3919ahari,1521090,ASSOCIATE,America/Vancouver,3919,CA
BellaProcopio123,1779454,ASSOCIATE,America/Toronto,3928,CA
3955TTHAPA,1774518,ASSOCIATE,America/Toronto,3955,CA
3964EY,1787239,ASSOCIATE,America/Toronto,3964,CA
4019FBanquito,1338271,SHIFT_LDR,America/Regina,4019,CA
4028rbkaur,1725172,SHIFT_LDR,America/Edmonton,4028,CA
BBear4055,1448248,ASSOCIATE,America/Edmonton,4055,CA
2446caebly,1541897,ASSOCIATE,America/Edmonton,4064,CA
4321AnuS,1808496,ASSOCIATE,America/Toronto,4321,CA
004362Papia,1424294,REST_MGR,America/Toronto,4362,CA
2259Jeffrey,1783528,ASSOCIATE,America/Regina,4364,CA
04maintims,1025070,ASSOCIATE,America/Toronto,4398,CA
joviafellnide,1748375,ASSOCIATE,America/Montreal,4421,CA
2783DSANTOS,1552627,ASSOCIATE,America/Vancouver,4457,CA
4521rpallera,1544373,ASSOCIATE,America/Edmonton,4521,CA
0654ajdionisio,1541110,ASSOCIATE,America/Edmonton,4655,CA
3118CVergara,1004286,REST_MGR,America/Edmonton,4657,CA
4662Sterpstra,1764809,ASSOCIATE,America/Toronto,4662,CA
slefebvre,1691803,ASSOCIATE,America/Montreal,4664,CA
4764Paramvir,1802831,ASSOCIATE,America/Toronto,4764,CA
1848JDuquette,170068,SHIFT_LDR,America/Montreal,4855,CA
4864AMcPherson,1727021,ASSOCIATE,America/Toronto,4864,CA
4891msharma,1521091,ASSOCIATE,America/Edmonton,4891,CA
0994PPOULIN,1700219,ASSISTANT_MGR,America/Montreal,4964,CA
5055CHarder,1812881,ASSOCIATE,America/Winnipeg,5055,CA
1444KGarce,1474582,ASSISTANT_MGR,America/Toronto,5064,CA
0430lorycha,1733095,ASSOCIATE,America/Montreal,5091,CA
LambreL,1378496,ASSOCIATE,America/Edmonton,5264,CA
5357sophias,1707735,SHIFT_LDR,America/Toronto,5357,CA
2185lkaur,1592009,SHIFT_LDR,America/Toronto,5391,CA
5398kblack,1667247,ASSOCIATE,America/Montreal,5398,CA
2298Meganne,1580742,SHIFT_LDR,America/Montreal,5400,CA
5557Mustafa,1769815,ASSOCIATE,America/Toronto,5557,CA
mg5591,1349076,ASSOCIATE,America/Montreal,5591,CA
5593glemieux,1613081,ASSISTANT_MGR,America/Montreal,5593,CA
5598SKumar,1802484,ASSOCIATE,America/Vancouver,5598,CA
Harbans2854,1300529,ASSOCIATE,America/Edmonton,5600,CA
5691mkahpeepatow,1811249,ASSOCIATE,America/Regina,5691,CA
5791karan,1733453,ASSOCIATE,America/Vancouver,5791,CA
5793EDavis,1685652,ASSOCIATE,America/Toronto,5793,CA
5800huda,1784249,ASSOCIATE,America/Toronto,5800,CA
FelitaBernal,1785785,ASSOCIATE,America/Edmonton,5891,CA
6027sedra,1767860,ASSOCIATE,America/Montreal,6027,CA
dleonardo,1382186,MUM,America/Regina,6100,CA
6270ISaran,1625644,ASSOCIATE,America/Vancouver,6270,CA
FerreiraJ,1781458,REST_MGR,America/Toronto,6300,CA
kendrick6327,1482179,ASSOCIATE,America/Edmonton,6327,CA
McCarthy,297430,MUM,America/Toronto,6336,CA
Denise111,1406763,ASSOCIATE,America/Toronto,6370,CA
abbysvirk,1276540,SHIFT_LDR,America/Vancouver,6400,CA
patel2018,1632510,ASSOCIATE,America/Toronto,6436,CA
0600ehorton,1533374,ASSOCIATE,America/Toronto,6470,CA
2162EILLEN,1678520,ASSOCIATE,America/Toronto,6529,CA
Marie6536,1412149,MUM,America/Montreal,6536,CA
kateKranendonk,1808236,ASSOCIATE,America/Edmonton,6570,CA
6972Yinbanhu,1504895,SHIFT_LDR,America/Regina,6972,CA
7270smcolegio,1763695,ASSOCIATE,America/Toronto,7270,CA
Trish3329,1650138,ASSOCIATE,America/Vancouver,7272,CA
3384rsimran,1651959,ASSOCIATE,America/Vancouver,7336,CA
jweert,1485585,ASSOCIATE,America/Toronto,7363,CA
Jlittle7370,1777308,ASSOCIATE,America/Toronto,7370,CA
7663Elizabeth,1547600,REST_MGR,America/Montreal,7663,CA
1666urvish,1349059,REST_MGR,America/Vancouver,7665,CA
8342KHorwood,1588919,ASSOCIATE,America/St_Johns,8342,CA
wilcan,19709,SHIFT_LDR,Asia/Dubai,4305,AE
antram,1677285,ASSOCIATE,Asia/Dubai,4348,AE
nyachi,1399755,ASSOCIATE,Asia/Dubai,4639,AE
marnga,1391625,ASSOCIATE,Asia/Dubai,5477,AE
mohyah,1634680,ASSOCIATE,Asia/Dubai,5484,AE
mohsai,1620856,ASSOCIATE,Asia/Riyadh,6820,SA
jongam,1362337,SHIFT_LDR,Asia/Dubai,7290,AE
10706Ashley,1182474,REST_MGR,America/New_York,10706,US
ABrown10708,1780381,ASSOCIATE,America/New_York,10708,US
09357ABennett,1387032,REST_MGR,America/New_York,10772,US
10863MIrwin,1775974,ASSOCIATE,America/New_York,10863,US
10872SSHIELDS,1707338,ASSOCIATE,America/Detroit,10872,US
1838bpilutti,1653197,ASSOCIATE,America/Toronto,1838,CA
JHamilton1,1278026,ASSOCIATE,America/Toronto,1863,CA
1872AKing,1817914,ASSOCIATE,America/Halifax,1872,CA
1897apouliot,1785011,ASSOCIATE,America/Montreal,1897,CA
1906JRiley,1804086,ASSOCIATE,America/Toronto,1906,CA
BGrass,1784338,ASSOCIATE,America/Toronto,1940,CA
1965PASSANTE,1565215,ASSOCIATE,America/Montreal,1965,CA
1974acfortin,1731882,ASSOCIATE,America/Montreal,1974,CA
1999Bcylene,1777002,ASSOCIATE,America/Toronto,1999,CA
2033Mhaddock,1661958,ASSOCIATE,America/Toronto,2033,CA
2038mcaron,1486851,ASSOCIATE,America/Montreal,2038,CA
JALPA3341,1180975,ASSOCIATE,America/Toronto,2067,CA
2072msantin,1804982,ASSOCIATE,America/Toronto,2072,CA
2097ABawa,1755634,ASSOCIATE,America/Vancouver,2097,CA
2131JDumouchel,1803474,ASSOCIATE,America/Moncton,2131,CA
4987MSullivan,1541465,ASSOCIATE,America/Toronto,2140,CA
2165EMcgee,1822906,ASSOCIATE,America/Edmonton,2165,CA
2174llavoie,1247283,ASSOCIATE,America/Toronto,2174,CA
Mehakpal99,1819329,ASSOCIATE,America/Montreal,2199,CA
2208amalfara,1732296,ASSOCIATE,America/Toronto,2208,CA
2233mohit,1753456,ASSOCIATE,America/Toronto,2233,CA
Dhaivat2267,1694297,SHIFT_LDR,America/Toronto,2267,CA
Sherly2272,1658824,ASSOCIATE,America/Montreal,2272,CA
heenaheena,1144055,SHIFT_LDR,America/Toronto,2276,CA
2301TCasselman,180028,ASSOCIATE,America/Toronto,2301,CA
2306LPasqualino,1397090,ASSOCIATE,America/Toronto,2306,CA
1139renaud,1638501,ASSOCIATE,America/Montreal,2331,CA
3233rage,1338369,ASSOCIATE,America/Toronto,2340,CA
2365MJLubiano,1705019,SHIFT_LDR,America/Vancouver,2365,CA
1966KMPINEDA,1469899,ASSOCIATE,America/Edmonton,2374,CA
2399JOSE,1620985,ASSOCIATE,America/Toronto,2399,CA
3112BJannack,1249901,ASSISTANT_MGR,America/Toronto,2408,CA
2442rchaudhry,1517467,ASSOCIATE,America/Vancouver,2442,CA
2467Hazen,1813724,ASSOCIATE,America/Vancouver,2467,CA
2476TTsang,1484935,REST_MGR,America/Toronto,2476,CA
2501etagaytayan,1589458,ASSOCIATE,America/Toronto,2501,CA
SAMER2506,1480447,ASSOCIATE,America/Toronto,2506,CA
2510YRioux,1548069,ASSOCIATE,America/Toronto,2510,CA
2531devin,1729319,ASSOCIATE,America/Edmonton,2531,CA
2535EarlMahoney,1734988,ASSOCIATE,America/Moncton,2535,CA
2257Justine,1702783,SHIFT_LDR,America/Vancouver,2540,CA
2565Harman,1811030,ASSOCIATE,America/Toronto,2565,CA
2574czollinger,1600446,ASSOCIATE,America/Toronto,2574,CA
2599ewilliams,1687222,ASSOCIATE,America/Toronto,2599,CA
4457YChoi,1650570,ASSOCIATE,America/Vancouver,2608,CA
2633BFlewelling,1469471,ASSOCIATE,America/Moncton,2633,CA
2642adam,1544392,SHIFT_LDR,America/Toronto,2642,CA
melanieroberge,1792451,ASSOCIATE,America/Montreal,2667,CA
0389KKelly,148374,ASSOCIATE,America/Toronto,2676,CA
2701PTilford,1770607,ASSOCIATE,America/Toronto,2701,CA
2710AAlvarez,1589201,SHIFT_LDR,America/Vancouver,2710,CA
chantal.hanlon,1818528,ASSOCIATE,America/Toronto,2735,CA
2740sreyes,1518312,ASSOCIATE,America/Edmonton,2740,CA
2744twai,1821426,ASSOCIATE,America/Vancouver,2744,CA
2765Amohammed,1540798,ASSOCIATE,America/Edmonton,2765,CA
5822MMoran,1546835,ASSOCIATE,America/Winnipeg,2769,CA
2774mritcey,1015697,REST_MGR,America/Toronto,2774,CA
DianaV,43009,ASSOCIATE,America/Toronto,2799,CA
2808CGregorio,1737506,ASSOCIATE,America/Edmonton,2808,CA
2833liaccino,1077620,ASSISTANT_MGR,America/Vancouver,2833,CA
2842Arnold,1572764,ASSOCIATE,America/Regina,2842,CA
2867MPatricio,202711,ASSOCIATE,America/Vancouver,2867,CA
2876AShah,1663939,ASSOCIATE,America/Toronto,2876,CA
2901CBurke,102145,REST_MGR,America/Halifax,2901,CA
1830ggharbia,1594530,ASSOCIATE,America/Montreal,2935,CA
2944JLance,319764,SHIFT_LDR,America/Toronto,2944,CA
Analisa,315185,ASSOCIATE,America/Vancouver,2969,CA
2974ALipkovits,1625041,ASSOCIATE,America/Vancouver,2974,CA
2978cmontilla,286628,ASSOCIATE,America/Vancouver,2978,CA
2999SDComtois,1803821,ASSOCIATE,America/Montreal,2999,CA
sgawthaman3,1678567,ASSOCIATE,America/Toronto,3003,CA
3045MBoulos,1682315,MUM,America/Toronto,3008,CA
3033VAANATHY,1615060,ASSOCIATE,America/Toronto,3033,CA
3042Thind,116209,ASSOCIATE,America/Vancouver,3042,CA
0307AlleyL,1672341,ASSOCIATE,America/Toronto,3067,CA
gaby3076,1708144,MUM,America/Toronto,3076,CA
3101SkylarM,1714681,ASSOCIATE,America/Toronto,3101,CA
3110LDeroy,294452,ASSISTANT_MGR,America/Toronto,3110,CA
3135PMorneau,1792387,ASSOCIATE,America/Toronto,3135,CA
1956WSambrano,182023,SHIFT_LDR,America/Toronto,3144,CA
3169REBECCA,1163256,SHIFT_LDR,America/Toronto,3169,CA
03178RGill,1600331,ASSOCIATE,America/Edmonton,3178,CA
0321Chris,1029162,ASSOCIATE,America/Toronto,3203,CA
3208Akhanna,1813477,ASSOCIATE,America/Vancouver,3208,CA
3212ALENZ,1278165,SHIFT_LDR,America/Winnipeg,3212,CA
1917rhamse,1771315,ASSOCIATE,America/Edmonton,1917,CA
1954SS,257409,ASSOCIATE,America/Toronto,1954,CA
1967lelliott,1775815,ASSOCIATE,America/Toronto,1967,CA
1971Jemma,18217,ASSOCIATE,America/Edmonton,1971,CA
1985Mason,1816350,ASSOCIATE,America/Toronto,1985,CA
1595DIANA,205609,REST_MGR,America/Toronto,2018,CA
akbhela,1803043,ASSOCIATE,America/Toronto,2035,CA
2334MPatel,14500,ASSISTANT_MGR,America/Regina,2036,CA
2053kiran,1720859,ASSOCIATE,America/Vancouver,2053,CA
2086LSmith,216183,ASSOCIATE,America/Halifax,2086,CA
2103ECarisma,1647171,ASSOCIATE,America/Edmonton,2103,CA
2104MIQBAL,1088106,ASSOCIATE,America/Toronto,2104,CA
2828damini,1625934,SHIFT_LDR,America/Toronto,2121,CA
0037dchenier-pyne,1267168,ASSOCIATE,America/Toronto,2154,CA
2168michelle1,1726322,ASSOCIATE,America/Toronto,2168,CA
2171rloewen,1404513,ASSOCIATE,America/Winnipeg,2171,CA
2185ASanjeev,1718083,ASSOCIATE,America/Toronto,2185,CA
0251CFairweather,1257964,REST_MGR,America/Toronto,2218,CA
MKempis,1672972,ASSISTANT_MGR,America/Halifax,2235,CA
WPowell,148716,ASSISTANT_MGR,America/Toronto,2253,CA
maricel3462,1668024,ASSOCIATE,America/Toronto,2286,CA
2304FGetaneh,106014,ASSOCIATE,America/Vancouver,2304,CA
577TStafford,1691054,ASSOCIATE,America/Toronto,2321,CA
2371FHum,200730,ASSOCIATE,America/Toronto,2371,CA
1494MJohnson,1601412,SHIFT_LDR,America/Toronto,2372,CA
2385PPannerselvam,216504,SHIFT_LDR,America/Toronto,2385,CA
2422JTala,1762802,REST_MGR,America/Winnipeg,2422,CA
2012KBAL,1087894,ASSOCIATE,America/Toronto,2435,CA
2436MDevgan,1793830,ASSOCIATE,America/Toronto,2436,CA
0669ahartner,1799317,ASSOCIATE,America/Montreal,2439,CA
2800LJosee,1749580,ASSOCIATE,America/Montreal,2453,CA
EGlover,1808941,ASSOCIATE,America/Toronto,2503,CA
2504lkaur,1815096,ASSOCIATE,America/Toronto,2504,CA
2521Ruthann,1266040,ASSOCIATE,America/Toronto,2521,CA
khatiacote,1810827,ASSOCIATE,America/Montreal,2554,CA
2571pperez,1151966,ASSISTANT_MGR,America/Winnipeg,2571,CA
2572jennylyn,1820567,ASSOCIATE,America/Toronto,2572,CA
2589VChim,1821690,ASSOCIATE,America/Montreal,2589,CA
2622lprost,1612596,ASSOCIATE,America/Vancouver,2622,CA
2636KisaraW,1784718,ASSOCIATE,America/Toronto,2636,CA
2639MBarekzai,1688528,ASSOCIATE,America/Toronto,2639,CA
2703aRoopani,233464,MUM,America/Toronto,2703,CA
2704SSurbhi,1638835,ASSOCIATE,America/Toronto,2704,CA
2721AngelaAlejo,193888,SHIFT_LDR,America/Toronto,2721,CA
2754Merlin,1395972,ASSOCIATE,America/Edmonton,2754,CA
3016hsangha,25977,ASSOCIATE,America/Vancouver,2771,CA
5362bdhillon,1764485,REST_MGR,America/Vancouver,2772,CA
2836HArmstrong,1778177,ASSOCIATE,America/Toronto,2836,CA
2839mdean,1810727,ASSOCIATE,America/Toronto,2839,CA
2853aruff,1778259,ASSOCIATE,America/Moncton,2853,CA
2890MPower,1816337,ASSOCIATE,America/Toronto,2890,CA
0583SPresseault,132370,ASSOCIATE,America/Montreal,2903,CA
2904CSolidarios,1630001,ASSOCIATE,America/Montreal,2904,CA
2907CRoussel,1118856,ASSOCIATE,America/Montreal,2907,CA
2921jennifer,1724224,ASSOCIATE,America/Vancouver,2921,CA
2954RAnog,47667,ASSOCIATE,America/Edmonton,2954,CA
KubinicM,1257960,ASSOCIATE,America/Toronto,2971,CA
2972cmingi,1054852,ASSOCIATE,America/Toronto,2972,CA
2989EPOIRIER,1803256,ASSOCIATE,America/Montreal,2989,CA
3075ccorpuz,1085609,REST_MGR,America/Edmonton,3022,CA
James3039,1720826,ASSOCIATE,America/Montreal,3039,CA
0474ISaini,1625573,ASSOCIATE,America/Toronto,3040,CA
3057lvillemaire,1815226,ASSOCIATE,America/Montreal,3057,CA
CLandry,281883,ASSOCIATE,America/Montreal,3104,CA
3107Iris,1819913,ASSOCIATE,America/Edmonton,3107,CA
3121mcurrey,1684108,ASSOCIATE,America/Winnipeg,3121,CA
3154MLGuentert,1799720,SHIFT_LDR,America/Montreal,3154,CA
shireenmamika,26497,MUM,America/Toronto,3171,CA
3172JakeB,1805413,ASSOCIATE,America/Toronto,3172,CA
1205kblake,251412,ASSOCIATE,America/Toronto,3189,CA
3222ISherri,1636364,SHIFT_LDR,America/Edmonton,3222,CA
0510JSchweitzer,158908,SHIFT_LDR,America/Toronto,3239,CA
FARZANA3257,1723100,ASSOCIATE,America/Toronto,3257,CA
4422ncoulombe,21235,ASSOCIATE,America/Montreal,3290,CA
3304knavneet,1737460,ASSOCIATE,America/Vancouver,3304,CA
Paul3321,1620841,ASSOCIATE,America/Edmonton,3321,CA
Djenaba,1666100,ASSOCIATE,America/Montreal,3371,CA
3372acloutier,1483439,SHIFT_LDR,America/Montreal,3372,CA
HALIL3389,1814804,ASSOCIATE,America/Toronto,3389,CA
3439KReimer,1555856,ASSOCIATE,America/Vancouver,3439,CA
3490RUCHITA,1783843,ASSOCIATE,America/Toronto,3490,CA
3086JSPICHE,1170960,ASSOCIATE,America/Montreal,3507,CA
3508SophiaR,1692377,ASSOCIATE,America/Winnipeg,3508,CA
3525Ryan,1725324,ASSOCIATE,America/Edmonton,3525,CA
KaurH3639,1714396,ASSOCIATE,America/Toronto,3639,CA
3882jobispo,1413560,ASSOCIATE,America/Toronto,3882,CA
3916JS,1297277,ASSOCIATE,America/Toronto,3916,CA
3933Ajean,1781225,ASSOCIATE,America/Montreal,3933,CA
3950cviray,1189618,ASSOCIATE,America/Winnipeg,3950,CA
Melissafortin,1809032,SHIFT_LDR,America/Montreal,3967,CA
leanneden,1386588,REST_MGR,America/Toronto,3984,CA
4018Harpreet,1787929,ASSOCIATE,America/Winnipeg,4018,CA
4035fboulay,1246210,ASSOCIATE,America/Toronto,4035,CA
4218Yasmine,1756957,ASSOCIATE,America/Montreal,4218,CA
4269JLabre,1300461,ASSOCIATE,America/Montreal,4269,CA
4282AKRAMS,1774605,ASSOCIATE,America/Toronto,4282,CA
0918fcoupland,1109959,ASSOCIATE,America/Toronto,4333,CA
1458rdevera,1193453,ASSOCIATE,America/Edmonton,4350,CA
4402ssweeney,1173972,ASSOCIATE,America/Toronto,4401,CA
gdegongre,1267414,MUM,America/Montreal,4418,CA
