timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1568202998892,85,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0196?_l=en,85,0,0
1568202999280,1447,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4523,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=2331CEGUY,1446,0,0
1568203000727,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2034,0,0,0,null,0,0,0
1568203001029,377,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1004933/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,377,0,0
1568203001710,216,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1004933/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,216,0,0
1568203001927,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203001929,60,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,60,0,0
1568203001990,103,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,596,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,103,0,0
1568203002094,99,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6656,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,98,0,0
1568203002193,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1987,0,0,0,null,0,0,0
1568203002496,382,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0197?_l=en,382,0,0
1568203003180,1544,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4575,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0888SLarmand,1543,0,0
1568203004724,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2041,0,0,0,null,0,0,0
1568203005027,2140,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1022872/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,2140,0,0
1568203007478,789,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1022872/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,789,0,0
1568203008268,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203008270,68,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,68,0,0
1568203008339,106,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,596,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,106,0,0
1568203008446,90,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6655,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,88,0,0
1568203008536,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1986,0,0,0,null,0,0,0
1568203008837,87,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0200?_l=en,87,0,0
1568203009230,1393,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4527,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0200srebelo,1392,0,0
1568203010624,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2039,0,0,0,null,0,0,0
1568203010934,1664,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1283008/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1664,0,0
1568203012909,685,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1283008/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,685,0,0
1568203013594,3,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203013597,60,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,60,0,0
1568203013658,83,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,597,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,83,0,0
1568203013742,91,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6656,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,89,0,0
1568203013832,1,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1987,0,0,0,null,0,0,0
1568203014133,86,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0201?_l=en,86,0,0
1568203014529,1420,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4457,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=1874AEClarke,1419,0,0
1568203015949,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2041,0,0,0,null,0,0,0
1568203016253,1334,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1038888/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1334,0,0
1568203017897,509,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1038888/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,509,0,0
1568203018406,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203018409,59,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,59,0,0
1568203018469,85,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,596,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,85,0,0
1568203018556,89,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6655,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,87,0,0
1568203018645,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1986,0,0,0,null,0,0,0
1568203018955,98,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0203?_l=en,98,0,0
1568203019363,1501,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4574,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=2453SULIMAN,1500,0,0
1568203020865,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2039,0,0,0,null,0,0,0
1568203021176,1334,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1054044/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1334,0,0
1568203022816,609,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1054044/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,609,0,0
1568203023426,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203023428,60,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,60,0,0
1568203023488,97,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,596,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,97,0,0
1568203023586,89,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6658,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,88,0,0
1568203023675,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1989,0,0,0,null,0,0,0
1568203023981,86,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0204?_l=en,86,0,0
1568203024369,1446,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4535,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0204PChisholm1,1446,0,0
1568203025816,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2045,0,0,0,null,0,0,0
1568203026124,1397,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1285865/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1397,0,0
1568203029012,1169,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1285865/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1169,0,0
1568203593560,1,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203593561,91,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,91,0,0
1568203593652,85,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,596,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,85,0,0
1568203593738,119,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6651,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,118,0,0
1568203593857,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1982,0,0,0,null,0,0,0
1568203594168,88,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0205?_l=en,88,0,0
1568203594567,1516,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4512,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=1950DNg,1514,0,0
1568203596083,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2031,0,0,0,null,0,0,0
1568203596385,2157,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1009241/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,2157,0,0
1568203598853,621,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1009241/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,621,0,0
1568203599475,2,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203599478,72,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,72,0,0
1568203599550,92,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,595,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,91,0,0
1568203599642,95,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6656,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,93,0,0
1568203599737,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1987,0,0,0,null,0,0,0
1568203600039,91,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0206?_l=en,91,0,0
1568203600439,1471,SearchUser,200,OK,Thread-Gruppe 1-1,text,true,,4579,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=0206SMacLeod,1471,0,0
1568203601910,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2041,0,0,0,null,0,0,0
1568203602212,1214,ApproveCoursesTHSTGStage1,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1038052/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,1214,0,0
1568203603740,813,ApproveCoursesTHSTGStage2,200,OK,Thread-Gruppe 1-1,,true,,330,0,1,1,https://test.timhortonstapp.com/svc/service/lms/learners/1038052/courses/force?_d=1&_l=en&_u=1518148&reason=test&reasonCd=ADMIN&userId=1518148,813,0,0
1568203604555,4,RequestHelper,200,OK,Thread-Gruppe 1-1,text,true,,22,0,1,1,null,0,0,0
1568203604560,59,/home/,200,OK,Thread-Gruppe 1-1,text,true,,1050,0,1,1,https://test.timhortonstapp.com/home/,59,0,0
1568203604620,87,/auth/oauth/token,200,OK,Thread-Gruppe 1-1,text,true,,596,0,1,1,https://test.timhortonstapp.com/auth/oauth/token,87,0,0
1568203604708,106,ReadMe,200,OK,Thread-Gruppe 1-1,text,true,,6657,0,1,1,https://test.timhortonstapp.com/svc/service/user/me?_l=en,104,0,0
1568203604814,0,ReadMe-0,200,OK,Thread-Gruppe 1-1,text,true,,1988,0,0,0,null,0,0,0
1568203605121,88,DisplayLocation,200,OK,Thread-Gruppe 1-1,text,true,,403,0,1,1,https://test.timhortonstapp.com/svc/service/location/lookregion/code/0208?_l=en,88,0,0
1568203605519,65653,SearchUser,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Socket closed,Thread-Gruppe 1-1,text,false,,6522,0,1,1,https://test.timhortonstapp.com/svc/service/user?_d=1&_l=en&_u=1518148&page=1&results=20&statusCd=A&username=casilanhector,0,0,0
1568204035795,0,SearchUser-0,200,OK,Thread-Gruppe 1-1,text,true,,2043,0,0,0,null,0,0,0
